date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:56:35	154216/154216	---M-Z	200	added ('OK')	text/html	etag:%2225a68-5e039961e9477-gzip%22	https://mannatthemes.com/dastone/default/tables-datatable.html	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/tables-datatable.html	(from https://mannatthemes.com/dastone/default/)
14:56:35	40633/40633	---M-Z	200	added ('OK')	text/html	etag:%229eb9-5e039961e9477-gzip%22	https://mannatthemes.com/dastone/default/tables-editable.html	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/tables-editable.html	(from https://mannatthemes.com/dastone/default/)
14:56:36	63276/63276	---M-Z	200	added ('OK')	text/html	etag:%22f72c-5e039961e9477-gzip%22	https://mannatthemes.com/dastone/default/tables-responsive.html	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/tables-responsive.html	(from https://mannatthemes.com/dastone/default/)
14:56:36	79290/79290	---M-Z	200	added ('OK')	text/html	etag:%22135ba-5e039961e6597-gzip%22	https://mannatthemes.com/dastone/default/icons-dripicons.html	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/icons-dripicons.html	(from https://mannatthemes.com/dastone/default/)
14:56:36	259530/259530	---M-Z	200	added ('OK')	text/html	etag:%223f5ca-5e039961e6597-gzip%22	https://mannatthemes.com/dastone/default/icons-feather.html	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/icons-feather.html	(from https://mannatthemes.com/dastone/default/)
14:56:36	292370/292370	---M-Z	200	added ('OK')	text/html	etag:%2247612-5e039961e6597-gzip%22	https://mannatthemes.com/dastone/default/icons-fontawesome.html	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/icons-fontawesome.html	(from https://mannatthemes.com/dastone/default/)
14:56:37	822975/822975	---M-Z	200	added ('OK')	text/html	etag:%22c8ebf-5e039961e7537-gzip%22	https://mannatthemes.com/dastone/default/icons-materialdesign.html	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/icons-materialdesign.html	(from https://mannatthemes.com/dastone/default/)
14:56:38	111030/111030	---M-Z	200	added ('OK')	text/html	etag:%221b1b6-5e039961e7537-gzip%22	https://mannatthemes.com/dastone/default/icons-themify.html	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/icons-themify.html	(from https://mannatthemes.com/dastone/default/)
14:56:38	36381/36381	---M-Z	200	added ('OK')	text/html	etag:%228e1d-5e039961e84d7-gzip%22	https://mannatthemes.com/dastone/default/maps-google.html	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/maps-google.html	(from https://mannatthemes.com/dastone/default/)
14:56:38	37847/37847	---M-Z	200	added ('OK')	text/html	etag:%2293d7-5e039961e84d7-gzip%22	https://mannatthemes.com/dastone/default/maps-leaflet.html	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/maps-leaflet.html	(from https://mannatthemes.com/dastone/default/)
14:56:38	37663/37663	---M-Z	200	added ('OK')	text/html	etag:%22931f-5e039961e84d7-gzip%22	https://mannatthemes.com/dastone/default/maps-vector.html	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/maps-vector.html	(from https://mannatthemes.com/dastone/default/)
14:56:39	38581/38581	---M-Z	200	added ('OK')	text/html	etag:%2296b5-5e039961e55f7-gzip%22	https://mannatthemes.com/dastone/default/email-templates-alert.html	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/email-templates-alert.html	(from https://mannatthemes.com/dastone/default/)
14:56:39	40671/40671	---M-Z	200	added ('OK')	text/html	etag:%229edf-5e039961e55f7-gzip%22	https://mannatthemes.com/dastone/default/email-templates-basic.html	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/email-templates-basic.html	(from https://mannatthemes.com/dastone/default/)
14:56:39	43162/43162	---M-Z	200	added ('OK')	text/html	etag:%22a89a-5e039961e55f7-gzip%22	https://mannatthemes.com/dastone/default/email-templates-billing.html	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/email-templates-billing.html	(from https://mannatthemes.com/dastone/default/)
14:56:39	110329/110329	---M-Z	200	added ('OK')	text/html	etag:%221aef9-5e039961eb3b7-gzip%22	https://mannatthemes.com/dastone/default/widgets.html	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/widgets.html	(from https://mannatthemes.com/dastone/default/)
14:56:39	97632/97632	---M-Z	200	added ('OK')	text/html	etag:%2217d60-5e039961e7537-gzip%22	https://mannatthemes.com/dastone/default/icons-typicons.html	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/icons-typicons.html	(from https://mannatthemes.com/dastone/default/)
14:56:40	50190/50190	---M-Z	200	added ('OK')	text/html	etag:%22c40e-5e039961e84d7-gzip%22	https://mannatthemes.com/dastone/default/pages-blogs.html	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/pages-blogs.html	(from https://mannatthemes.com/dastone/default/)
14:56:40	45989/45989	---M-Z	200	added ('OK')	text/html	etag:%22b3a5-5e039961e84d7-gzip%22	https://mannatthemes.com/dastone/default/pages-faqs.html	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/pages-faqs.html	(from https://mannatthemes.com/dastone/default/)
14:56:40	47477/47477	---M-Z	200	added ('OK')	text/html	etag:%22b975-5e039961e84d7-gzip%22	https://mannatthemes.com/dastone/default/pages-pricing.html	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/pages-pricing.html	(from https://mannatthemes.com/dastone/default/)
14:56:40	123317/123317	---M-Z	200	added ('OK')	text/html	etag:%221e1b5-5e039961e84d7-gzip%22	https://mannatthemes.com/dastone/default/pages-profile.html	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/pages-profile.html	(from https://mannatthemes.com/dastone/default/)
14:56:41	33126/33126	---M-Z	200	added ('OK')	text/html	etag:%228166-5e039961e84d7-gzip%22	https://mannatthemes.com/dastone/default/pages-starter.html	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/pages-starter.html	(from https://mannatthemes.com/dastone/default/)
14:56:41	45410/45410	---M-Z	200	added ('OK')	text/html	etag:%22b162-5e039961e84d7-gzip%22	https://mannatthemes.com/dastone/default/pages-timeline.html	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/pages-timeline.html	(from https://mannatthemes.com/dastone/default/)
14:56:41	39164/39164	---M-Z	200	added ('OK')	text/html	etag:%2298fc-5e039961e84d7-gzip%22	https://mannatthemes.com/dastone/default/pages-treeview.html	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/pages-treeview.html	(from https://mannatthemes.com/dastone/default/)
14:56:41	7463/7463	---M--	200	added ('OK')	image/jpeg	etag:%221d27-5c024465ec6de%22	https://mannatthemes.com/dastone/default/assets/images/users/user-4.jpg	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/users/user-4.jpg	(from https://mannatthemes.com/dastone/default/)
14:56:41	8846/8846	---M--	200	added ('OK')	image/jpeg	etag:%22228e-5c024465ec6de%22	https://mannatthemes.com/dastone/default/assets/images/users/user-5.jpg	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/users/user-5.jpg	(from https://mannatthemes.com/dastone/default/)
14:56:42	1169/1169	---M--	200	added ('OK')	image/svg+xml	etag:%22491-5c024465ec6de%22	https://mannatthemes.com/dastone/default/assets/images/small/rgb.svg	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/small/rgb.svg	(from https://mannatthemes.com/dastone/default/)
14:56:42	12438/12438	---M--	200	added ('OK')	image/svg+xml	etag:%223096-5c024465eb73d%22	https://mannatthemes.com/dastone/default/assets/images/small/cobweb.svg	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/small/cobweb.svg	(from https://mannatthemes.com/dastone/default/)
14:56:42	878/878	---M--	200	added ('OK')	image/svg+xml	etag:%2236e-5c024465eb73d%22	https://mannatthemes.com/dastone/default/assets/images/small/blocks.svg	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/small/blocks.svg	(from https://mannatthemes.com/dastone/default/)
14:56:42	2003/2003	---M--	200	added ('OK')	image/svg+xml	etag:%227d3-5c024465eb73d%22	https://mannatthemes.com/dastone/default/assets/images/small/atom.svg	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/small/atom.svg	(from https://mannatthemes.com/dastone/default/)
14:56:42	12141/12141	---M--	200	added ('OK')	image/png	etag:%222f6d-5c024465e691b%22	https://mannatthemes.com/dastone/default/assets/images/browser_logo/chrome.png	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/browser_logo/chrome.png	(from https://mannatthemes.com/dastone/default/)
14:56:43	19912/19912	---M--	200	added ('OK')	image/png	etag:%224dc8-5c024465e78bc%22	https://mannatthemes.com/dastone/default/assets/images/browser_logo/micro-edge.png	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/browser_logo/micro-edge.png	(from https://mannatthemes.com/dastone/default/)
14:56:43	20205/20205	---M--	200	added ('OK')	image/png	etag:%224eed-5c024465e691b%22	https://mannatthemes.com/dastone/default/assets/images/browser_logo/in-explorer.png	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/browser_logo/in-explorer.png	(from https://mannatthemes.com/dastone/default/)
14:56:43	8599/8599	---M--	200	added ('OK')	image/png	etag:%222197-5c024465e78bc%22	https://mannatthemes.com/dastone/default/assets/images/browser_logo/opera.png	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/browser_logo/opera.png	(from https://mannatthemes.com/dastone/default/)
14:56:43	89476/89476	---M-Z	200	added ('OK')	application/javascript	etag:%2215d84-5c024465ee61e-gzip%22	https://mannatthemes.com/dastone/default/assets/js/jquery.min.js	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/js/jquery.min.js	(from https://mannatthemes.com/dastone/default/)
14:56:44	78748/78748	---M-Z	200	added ('OK')	application/javascript	etag:%221339c-5c3c29c81e493-gzip%22	https://mannatthemes.com/dastone/default/assets/js/bootstrap.bundle.min.js	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/js/bootstrap.bundle.min.js	(from https://mannatthemes.com/dastone/default/)
14:56:44	4792/4792	---M-Z	200	added ('OK')	application/javascript	etag:%2212b8-5c024465ee61e-gzip%22	https://mannatthemes.com/dastone/default/assets/js/metismenu.min.js	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/js/metismenu.min.js	(from https://mannatthemes.com/dastone/default/)
14:56:44	18867/18867	---M-Z	200	added ('OK')	application/javascript	etag:%2249b3-5c024465ee61e-gzip%22	https://mannatthemes.com/dastone/default/assets/js/waves.js	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/js/waves.js	(from https://mannatthemes.com/dastone/default/)
14:56:44	73050/73050	---M-Z	200	added ('OK')	application/javascript	etag:%2211d5a-5c024465ee61e-gzip%22	https://mannatthemes.com/dastone/default/assets/js/feather.min.js	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/js/feather.min.js	(from https://mannatthemes.com/dastone/default/)
14:56:45	58015/58015	---M-Z	200	added ('OK')	application/javascript	etag:%22e29f-5c024465ee61e-gzip%22	https://mannatthemes.com/dastone/default/assets/js/simplebar.min.js	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/js/simplebar.min.js	(from https://mannatthemes.com/dastone/default/)
14:56:45	150941/150941	---M-Z	200	added ('OK')	application/javascript	etag:%2224d9d-5c024465ee61e-gzip%22	https://mannatthemes.com/dastone/default/assets/js/moment.js	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/js/moment.js	(from https://mannatthemes.com/dastone/default/)
14:56:45	66305/66305	---M-Z	200	added ('OK')	application/javascript	etag:%2210301-5c024465f8262-gzip%22	https://mannatthemes.com/dastone/plugins/daterangepicker/daterangepicker.js	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/plugins/daterangepicker/daterangepicker.js	(from https://mannatthemes.com/dastone/default/)
14:56:45	456580/456580	---MCZ	200	added ('OK')	application/javascript	etag:%226f784-5c024465f43e1-gzip%22	https://mannatthemes.com/dastone/plugins/apex-charts/apexcharts.min.js	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/plugins/apex-charts/apexcharts.min.js	(from https://mannatthemes.com/dastone/default/)
14:56:46	104822/104822	---M-Z	200	added ('OK')	application/javascript	etag:%2219976-5c024465fefc5-gzip%22	https://mannatthemes.com/dastone/plugins/jvectormap/jquery-jvectormap-2.0.2.min.js	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/plugins/jvectormap/jquery-jvectormap-2.0.2.min.js	(from https://mannatthemes.com/dastone/default/)
14:56:46	112067/112067	---M-Z	200	added ('OK')	application/javascript	etag:%221b5c3-5c024465fff65-gzip%22	https://mannatthemes.com/dastone/plugins/jvectormap/jquery-jvectormap-us-aea-en.js	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/plugins/jvectormap/jquery-jvectormap-us-aea-en.js	(from https://mannatthemes.com/dastone/default/)
14:56:46	2390/2390	---M-Z	200	added ('OK')	application/javascript	etag:%22956-5c024465ee61e-gzip%22	https://mannatthemes.com/dastone/default/assets/pages/jquery.analytics_dashboard.init.js	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/pages/jquery.analytics_dashboard.init.js	(from https://mannatthemes.com/dastone/default/)
14:56:46	2853/2853	---M-Z	200	added ('OK')	application/javascript	etag:%22b25-5c3c29c81e493-gzip%22	https://mannatthemes.com/dastone/default/assets/js/app.js	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/js/app.js	(from https://mannatthemes.com/dastone/default/)
14:56:47	133034/133034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22207aa-5c024465cd2d2%22	https://mannatthemes.com/dastone/default/assets/fonts/fa-brands-400.eot	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/fa-brands-400.eot	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:56:47	133034/133034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22207aa-5c024465cd2d2%22	https://mannatthemes.com/dastone/default/assets/fonts/fa-brands-400.eot?	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/fa-brands-400d41d.eot	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:56:48	76612/76612	---M--	200	added ('OK')	font/woff2	etag:%2212b44-5c024465ce272%22	https://mannatthemes.com/dastone/default/assets/fonts/fa-brands-400.woff2	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/fa-brands-400.woff2	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:56:48	89824/89824	---M--	200	added ('OK')	font/woff	etag:%2215ee0-5c024465ce272%22	https://mannatthemes.com/dastone/default/assets/fonts/fa-brands-400.woff	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/fa-brands-400.woff	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:56:50	132728/132728	---M--	200	added ('OK')	font/ttf	etag:%2220678-5c024465ce272%22	https://mannatthemes.com/dastone/default/assets/fonts/fa-brands-400.ttf	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/fa-brands-400.ttf	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:56:50	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228656-5c024465ce272%22	https://mannatthemes.com/dastone/default/assets/fonts/fa-regular-400.eot	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/fa-regular-400.eot	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:56:50	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228656-5c024465ce272%22	https://mannatthemes.com/dastone/default/assets/fonts/fa-regular-400.eot?	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/fa-regular-400d41d.eot	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:56:50	13584/13584	---M--	200	added ('OK')	font/woff2	etag:%223510-5c024465ce272%22	https://mannatthemes.com/dastone/default/assets/fonts/fa-regular-400.woff2	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/fa-regular-400.woff2	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:56:51	16800/16800	---M--	200	added ('OK')	font/woff	etag:%2241a0-5c024465ce272%22	https://mannatthemes.com/dastone/default/assets/fonts/fa-regular-400.woff	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/fa-regular-400.woff	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:56:51	34092/34092	---M--	200	added ('OK')	font/ttf	etag:%22852c-5c024465ce272%22	https://mannatthemes.com/dastone/default/assets/fonts/fa-regular-400.ttf	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/fa-regular-400.ttf	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:56:51	715890/715890	---M--	200	added ('OK')	image/svg+xml	etag:%22aec72-5c024465ce272%22	https://mannatthemes.com/dastone/default/assets/fonts/fa-brands-400.svg	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/fa-brands-400.svg	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:56:52	144322/144322	---M--	200	added ('OK')	image/svg+xml	etag:%22233c2-5c024465ce272%22	https://mannatthemes.com/dastone/default/assets/fonts/fa-regular-400.svg	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/fa-regular-400.svg	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:56:52	202902/202902	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231896-5c024465ce272%22	https://mannatthemes.com/dastone/default/assets/fonts/fa-solid-900.eot	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/fa-solid-900.eot	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:56:53	202902/202902	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231896-5c024465ce272%22	https://mannatthemes.com/dastone/default/assets/fonts/fa-solid-900.eot?	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/fa-solid-900d41d.eot	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:56:54	79444/79444	---M--	200	added ('OK')	font/woff2	etag:%2213654-5c024465d1153%22	https://mannatthemes.com/dastone/default/assets/fonts/fa-solid-900.woff2	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/fa-solid-900.woff2	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:56:54	103300/103300	---M--	200	added ('OK')	font/woff	etag:%2219384-5c024465d1153%22	https://mannatthemes.com/dastone/default/assets/fonts/fa-solid-900.woff	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/fa-solid-900.woff	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:56:54	202616/202616	---M--	200	added ('OK')	font/ttf	etag:%2231778-5c024465d1153%22	https://mannatthemes.com/dastone/default/assets/fonts/fa-solid-900.ttf	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/fa-solid-900.ttf	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:56:55	156260/156260	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2226264-5c024465d9df7%22	https://mannatthemes.com/dastone/default/assets/fonts/la-brands-400.eot	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/la-brands-400.eot	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:56:55	156260/156260	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2226264-5c024465d9df7%22	https://mannatthemes.com/dastone/default/assets/fonts/la-brands-400.eot?	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/la-brands-400d41d.eot	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:56:55	84772/84772	---M--	200	added ('OK')	font/woff2	etag:%2214b24-5c024465dccd8%22	https://mannatthemes.com/dastone/default/assets/fonts/la-brands-400.woff2	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/la-brands-400.woff2	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:56:55	98673/98673	---M--	200	added ('OK')	font/woff	etag:%2218171-5c024465dccd8%22	https://mannatthemes.com/dastone/default/assets/fonts/la-brands-400.woff	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/la-brands-400.woff	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:56:56	33916/33916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22847c-5c024465dccd8%22	https://mannatthemes.com/dastone/default/assets/fonts/la-regular-400.eot	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/la-regular-400.eot	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:56:56	156072/156072	---M--	200	added ('OK')	font/ttf	etag:%22261a8-5c024465dccd8%22	https://mannatthemes.com/dastone/default/assets/fonts/la-brands-400.ttf	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/la-brands-400.ttf	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:56:57	33916/33916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22847c-5c024465dccd8%22	https://mannatthemes.com/dastone/default/assets/fonts/la-regular-400.eot?	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/la-regular-400d41d.eot	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:56:57	12900/12900	---M--	200	added ('OK')	font/woff2	etag:%223264-5c024465dccd8%22	https://mannatthemes.com/dastone/default/assets/fonts/la-regular-400.woff2	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/la-regular-400.woff2	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:56:58	15489/15489	---M--	200	added ('OK')	font/woff	etag:%223c81-5c024465dccd8%22	https://mannatthemes.com/dastone/default/assets/fonts/la-regular-400.woff	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/la-regular-400.woff	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:56:58	927335/927335	---M--	200	added ('OK')	image/svg+xml	etag:%22e2667-5c024465dbd37%22	https://mannatthemes.com/dastone/default/assets/fonts/la-brands-400.svg	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/la-brands-400.svg	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:56:58	33724/33724	---M--	200	added ('OK')	font/ttf	etag:%2283bc-5c024465dccd8%22	https://mannatthemes.com/dastone/default/assets/fonts/la-regular-400.ttf	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/la-regular-400.ttf	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:57:00	113535/113535	---M--	200	added ('OK')	image/svg+xml	etag:%221bb7f-5c024465dccd8%22	https://mannatthemes.com/dastone/default/assets/fonts/la-regular-400.svg	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/la-regular-400.svg	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:57:01	226312/226312	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2237408-5c024465dccd8%22	https://mannatthemes.com/dastone/default/assets/fonts/la-solid-900.eot	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/la-solid-900.eot	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:57:02	96752/96752	---M--	200	added ('OK')	font/woff2	etag:%22179f0-5c024465dec19%22	https://mannatthemes.com/dastone/default/assets/fonts/la-solid-900.woff2	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/la-solid-900.woff2	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:57:03	226312/226312	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2237408-5c024465dccd8%22	https://mannatthemes.com/dastone/default/assets/fonts/la-solid-900.eot?	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/la-solid-900d41d.eot	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:57:03	125421/125421	---M--	200	added ('OK')	font/woff	etag:%221e9ed-5c024465dec19%22	https://mannatthemes.com/dastone/default/assets/fonts/la-solid-900.woff	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/la-solid-900.woff	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:57:05	226128/226128	---M--	200	added ('OK')	font/ttf	etag:%2237350-5c024465dec19%22	https://mannatthemes.com/dastone/default/assets/fonts/la-solid-900.ttf	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/la-solid-900.ttf	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:57:07	897426/897426	---M--	200	added ('OK')	image/svg+xml	etag:%22db192-5c024465d1153%22	https://mannatthemes.com/dastone/default/assets/fonts/fa-solid-900.svg	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/fa-solid-900.svg	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:57:10	923151/923151	---M--	200	added ('OK')	image/svg+xml	etag:%22e160f-5c024465dec19%22	https://mannatthemes.com/dastone/default/assets/fonts/la-solid-900.svg	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/la-solid-900.svg	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:57:16	808664/808664	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22c56d8-5c024465e0b59%22	https://mannatthemes.com/dastone/default/assets/fonts/materialdesignicons-webfont.eot?v=4.7.95	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/materialdesignicons-webfonta5da.eot	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:57:17	269404/269404	---M--	200	added ('OK')	font/woff2	etag:%2241c5c-5c024465e2a9a%22	https://mannatthemes.com/dastone/default/assets/fonts/materialdesignicons-webfont.woff2?v=4.7.95	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/materialdesignicons-webfonta5da.woff2	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:57:19	386840/386840	---M--	200	added ('OK')	font/woff	etag:%225e718-5c024465e2a9a%22	https://mannatthemes.com/dastone/default/assets/fonts/materialdesignicons-webfont.woff?v=4.7.95	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/materialdesignicons-webfonta5da.woff	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:57:20	808664/808664	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22c56d8-5c024465e0b59%22	https://mannatthemes.com/dastone/default/assets/fonts/materialdesignicons-webfont.eot?	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/materialdesignicons-webfontd41d.eot	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
